0.7193374542E+01    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
0.0000000000E+00    0.1141652948E+01    0.0000000000E+00    0.0000000000E+00
0.0000000000E+00    0.0000000000E+00   -0.2758444249E+01    0.0000000000E+00
0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -0.2092342665E+01
