5.3707838603E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
0.0000000000E+00   -8.2930195943E-01    0.0000000000E+00    0.0000000000E+00
0.0000000000E+00    0.0000000000E+00   -6.5836757852E+00    0.0000000000E+00
0.0000000000E+00    0.0000000000E+00    0.0000000000E+00   -4.6797927123E+00
