0.00000000000000e+00  0.00000000000000e+00 0.00000000000000e+00
1.00000000000000e-02 -9.99457412320000e-03 2.34731447430000e-02
2.00000000000000e-02 -1.97800155990000e-02 4.69894676750000e-02
3.00000000000000e-02 -2.91483357923333e-02 7.05915266866667e-02
4.00000000000000e-02 -3.78938281200000e-02 9.43206435250000e-02
5.00000000000000e-02 -4.58141941800000e-02 1.18216296806000e-01
6.00000000000000e-02 -5.27116520733333e-02 1.42315528266667e-01
7.00000000000000e-02 -5.83940211728571e-02 1.66652366528571e-01
8.00000000000000e-02 -6.26757776400000e-02 1.91257272550000e-01
9.00000000000000e-02 -6.53790752033333e-02 2.16156610777778e-01
1.00000000000000e-01 -6.63347258930000e-02 2.41372149930000e-01
1.10000000000000e-01 -6.53831355918182e-02 2.66920597036364e-01
1.20000000000000e-01 -6.23751895666667e-02 2.92813168225000e-01
1.30000000000000e-01 -5.71730833984615e-02 3.19055199523077e-01
1.40000000000000e-01 -4.96510948428571e-02 3.45645800757143e-01
1.50000000000000e-01 -3.96962929833333e-02 3.72577554933333e-01
1.60000000000000e-01 -2.72091804218750e-02 3.99836266100000e-01
1.70000000000000e-01 -1.21042659982353e-02 4.27400757170588e-01
1.80000000000000e-01 5.68943585222222e-03 4.55242720100000e-01
1.90000000000000e-01 2.62279806242105e-02 4.83326619400000e-01
2.00000000000000e-01 4.95521477800000e-02 5.11609650650000e-01
2.10000000000000e-01 7.56871724523810e-02 5.40041754047619e-01
2.20000000000000e-01 1.04642559736364e-01 5.68565684272727e-01
2.30000000000000e-01 1.36411979217391e-01 5.97117136130435e-01
2.40000000000000e-01 1.70973242404167e-01 6.25624925750000e-01
2.50000000000000e-01 2.08288360744000e-01 6.54011227240000e-01
2.60000000000000e-01 2.48303687738462e-01 6.82191862115385e-01
2.70000000000000e-01 2.90950139322222e-01 7.10076643518519e-01
2.80000000000000e-01 3.36143495771429e-01 7.37569768785714e-01
2.90000000000000e-01 3.83784780517241e-01 7.64570262344828e-01
3.00000000000000e-01 4.33760715233333e-01 7.90972464833333e-01
3.10000000000000e-01 4.85944248451613e-01 8.16666565774194e-01
3.20000000000000e-01 5.40195152031250e-01 8.41539173937500e-01
3.30000000000000e-01 5.96360692636364e-01 8.65473934606061e-01
3.40000000000000e-01 6.54276356558823e-01 8.88352167205882e-01
3.50000000000000e-01 7.13766640600000e-01 9.10053541800000e-01
3.60000000000000e-01 7.74645898166667e-01 9.30456779944444e-01
3.70000000000000e-01 8.36719240216216e-01 9.49440380783784e-01
3.80000000000000e-01 8.99783464052632e-01 9.66883347447368e-01
3.90000000000000e-01 9.63628050692308e-01 9.82665951538461e-01
4.00000000000000e-01 1.02803618585000e+00 9.96670493475000e-01
4.10000000000000e-01 1.09278580173171e+00 1.00878205787805e+00
4.20000000000000e-01 1.15765065745238e+00 1.01888927938095e+00
4.30000000000000e-01 1.22240143516279e+00 1.02688509839535e+00
4.40000000000000e-01 1.28680684995455e+00 1.03266750575000e+00
4.50000000000000e-01 1.35063476777778e+00 1.03614027104444e+00
4.60000000000000e-01 1.41365332552174e+00 1.03721365015217e+00
4.70000000000000e-01 1.47563203602128e+00 1.03580505921277e+00
4.80000000000000e-01 1.53634289575000e+00 1.03183972797917e+00
4.90000000000000e-01 1.59556152667347e+00 1.02525135067347e+00
5.00000000000000e-01 1.65306819132000e+00 1.01598262472000e+00
5.10000000000000e-01 1.70864879505882e+00 1.00398576109804e+00
5.20000000000000e-01 1.76209602015385e+00 9.89223051807692e-01
5.30000000000000e-01 1.81321026543396e+00 9.71667279641509e-01
5.40000000000000e-01 1.86180038296296e+00 9.51301988870370e-01
5.50000000000000e-01 1.90768499327273e+00 9.28122062854545e-01
5.60000000000000e-01 1.95069280857143e+00 9.02133695964286e-01
5.70000000000000e-01 1.99066389807018e+00 8.73354870736842e-01
5.80000000000000e-01 2.02744995551724e+00 8.41815256931035e-01
5.90000000000000e-01 2.06091545915254e+00 8.07556541423729e-01
6.00000000000000e-01 2.09093764883333e+00 7.70632145016667e-01
6.10000000000000e-01 2.11740778196721e+00 7.31107493344262e-01
6.20000000000000e-01 2.14023094322581e+00 6.89059612209677e-01
6.30000000000000e-01 2.15932674333333e+00 6.44577070841270e-01
6.40000000000000e-01 2.17462972015625e+00 5.97759739812500e-01
6.50000000000000e-01 2.18608925169231e+00 5.48718366230769e-01
6.60000000000000e-01 2.19366992924242e+00 4.97574250939394e-01
6.70000000000000e-01 2.19735173910448e+00 4.44458792268657e-01
6.80000000000000e-01 2.19712982441176e+00 3.89512920926471e-01
6.90000000000000e-01 2.19301445420290e+00 3.32886552014493e-01
7.00000000000000e-01 2.18503102457143e+00 2.74737940328571e-01
7.10000000000000e-01 2.17321978492958e+00 2.15232963845070e-01
7.20000000000000e-01 2.15763545180556e+00 1.54544398694444e-01
7.30000000000000e-01 2.13834689493151e+00 9.28511236150685e-02
7.40000000000000e-01 2.11543670405405e+00 3.03372828945946e-02
7.50000000000000e-01 2.08900066760000e+00 -3.28085324053333e-02
7.60000000000000e-01 2.05914728973684e+00 -9.63943583065790e-02
7.70000000000000e-01 2.02599707272727e+00 -1.60225671285714e-01
7.80000000000000e-01 1.98968186461538e+00 -2.24106379576923e-01
7.90000000000000e-01 1.95034413227848e+00 -2.87839820481013e-01
8.00000000000000e-01 1.90813618150000e+00 -3.51229766650000e-01
8.10000000000000e-01 1.86321933222222e+00 -4.14081443123457e-01
8.20000000000000e-01 1.81576305621951e+00 -4.76202549719512e-01
8.30000000000000e-01 1.76594407867470e+00 -5.37404283566265e-01
8.40000000000000e-01 1.71394545035714e+00 -5.97502356416667e-01
8.50000000000000e-01 1.65995559482353e+00 -6.56318001647059e-01
8.60000000000000e-01 1.60416733593023e+00 -7.13678965790698e-01
8.70000000000000e-01 1.54677691022989e+00 -7.69420479448276e-01
8.80000000000000e-01 1.48798296897727e+00 -8.23386202818182e-01
8.90000000000000e-01 1.42798557685393e+00 -8.75429140955056e-01
9.00000000000000e-01 1.36698520877778e+00 -9.25412524100000e-01
9.10000000000000e-01 1.30518175428571e+00 -9.73210648648352e-01
9.20000000000000e-01 1.24277353076087e+00 -1.01870967464130e+00
9.30000000000000e-01 1.17995631709677e+00 -1.06180838394624e+00
9.40000000000000e-01 1.11692239297872e+00 -1.10241886170213e+00
9.50000000000000e-01 1.05385970936842e+00 -1.14046660673684e+00
9.60000000000000e-01 9.90949205604167e-01 -1.17588895239583e+00
9.70000000000000e-01 9.28363334154639e-01 -1.20863235381443e+00
