    0.0000000000E+00    8.1959788337E-02    1.6389680452E-01    2.4578292762E-01
    3.2757945385E-01    4.0923209012E-01    4.9066628384E-01    5.7178299213E-01
    6.5245498564E-01    7.3252377312E-01    8.1179722184E-01    8.9004793688E-01
    9.6701244883E-01    1.0423912454E+00    1.1158496674E+00    1.1870196733E+00
    1.2555024628E+00    1.3208719323E+00    1.3826789204E+00    1.4404561895E+00
    1.4937240648E+00    1.5419966682E+00    1.5847886227E+00    1.6216221501E+00
    1.6520344202E+00    1.6755850973E+00    1.6918638179E+00    1.7004976921E+00
    1.7011584600E+00    1.6935693577E+00    1.6775114916E+00    1.6528296167E+00
    1.6194371715E+00    1.5773206519E+00    1.5265428914E+00    1.4672455267E+00
    1.3996503949E+00    1.3240598869E+00    1.2408561029E+00    1.1504990593E+00
    1.0535236873E+00    9.5053575514E-01    8.4220679309E-01    7.2926802100E-01
    6.1250336841E-01    4.9274167614E-01    3.7084818278E-01    2.4771546294E-01
    1.2425386707E-01    1.3813194463E-03   -1.1998657264E-01   -2.3894639470E-01
   -3.5461775436E-01   -4.6615303210E-01   -5.7274544611E-01   -6.7364109027E-01
   -7.6814360571E-01   -8.5562532978E-01   -9.3553062351E-01   -1.0073854605E+00
   -1.0707974255E+00   -1.1254649411E+00   -1.1711748262E+00   -1.2078060192E+00
   -1.2353302905E+00   -1.2538089488E+00   -1.2633921704E+00   -1.2643161462E+00
   -1.2568972238E+00   -1.2415270112E+00   -1.2186667307E+00   -1.1888397354E+00
   -1.1526235486E+00   -1.1106417836E+00   -1.0635554309E+00   -1.0120542028E+00
   -9.5684640407E-01   -8.9865036693E-01   -8.3818527115E-01   -7.7616221762E-01
   -7.1327568510E-01   -6.5019544375E-01   -5.8755902571E-01   -5.2596484036E-01
   -4.6596600774E-01   -4.0806496843E-01   -3.5270891279E-01   -3.0028605589E-01
   -2.5112276889E-01   -2.0548156076E-01   -1.6355988888E-01   -1.2548976165E-01
   -9.1338081356E-02   -6.1107635535E-02   -3.4738766420E-02   -1.2113182579E-02
    6.9366425281E-03    2.2612724892E-02    3.5145144523E-02    4.4786293794E-02
    5.1804938121E-02    5.6480406614E-02    5.9097799689E-02    5.9941271770E-02
    5.9288880955E-02    5.7409099658E-02    5.4556678865E-02    5.0970738549E-02
    4.6869448638E-02    4.2446513423E-02    3.7873610309E-02    3.3298679834E-02
    2.8847425361E-02    2.4614620657E-02    2.0675219413E-02    1.7083365056E-02
    1.3873528814E-02    1.1058091993E-02    8.6372297172E-03    6.5992973718E-03
    4.9200658773E-03    3.5689959976E-03    2.5113059388E-03    1.7086013343E-03
    1.1227305605E-03    7.1611571407E-04    4.5225014442E-04    2.9869025096E-04
    2.2376348042E-04    2.0808442838E-04    1.5295374786E-04    2.3398705055E-05
   -1.2623857798E-05    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
