0.00000000000000e+00 0.00000000000000e+00 0.00000000000000e+00 
1.00000000000000e-02 7.81479951690000e-02 1.19199567250000e-01 
2.00000000000000e-02 1.56197920940000e-01 2.38097191350000e-01 
3.00000000000000e-02 2.34051893296667e-01 3.56391822200000e-01 
4.00000000000000e-02 3.11612398550000e-01 4.73784192925000e-01 
5.00000000000000e-02 3.88782477420000e-01 5.89977704540000e-01 
6.00000000000000e-02 4.65465907816667e-01 7.04679301900000e-01 
7.00000000000000e-02 5.41567385842857e-01 8.17600338657143e-01 
8.00000000000000e-02 6.16992704762500e-01 9.28457428000000e-01 
9.00000000000000e-02 6.91648931233333e-01 1.03697327691111e+00 
1.00000000000000e-01 7.65444578720000e-01 1.14287750100000e+00 
1.10000000000000e-01 8.38289777418182e-01 1.24590741727273e+00 
1.20000000000000e-01 9.10096440416667e-01 1.34580881308333e+00 
1.30000000000000e-01 9.80778425769231e-01 1.44233668738462e+00 
1.40000000000000e-01 1.05025169385714e+00 1.53525596364286e+00 
1.50000000000000e-01 1.11843446026667e+00 1.62434217073333e+00 
1.60000000000000e-01 1.18524734281250e+00 1.70938209087500e+00 
1.70000000000000e-01 1.25061350352941e+00 1.79017437147059e+00 
1.80000000000000e-01 1.31445878461111e+00 1.86653009972222e+00 
1.90000000000000e-01 1.37671183815789e+00 1.93827333857895e+00 
2.00000000000000e-01 1.43730424920000e+00 2.00524162030000e+00 
2.10000000000000e-01 1.49617065276190e+00 2.06728639961905e+00 
2.20000000000000e-01 1.55324884281818e+00 2.12427346122727e+00 
2.30000000000000e-01 1.60847987521739e+00 2.17608328360870e+00 
2.40000000000000e-01 1.66180816220833e+00 2.22261135583333e+00 
2.50000000000000e-01 1.71318156012000e+00 2.26376844800000e+00 
2.60000000000000e-01 1.76255144857692e+00 2.29948083338462e+00 
2.70000000000000e-01 1.80987280266667e+00 2.32969046270370e+00 
2.80000000000000e-01 1.85510425596429e+00 2.35435508828571e+00 
2.90000000000000e-01 1.89820815637931e+00 2.37344834013793e+00 
3.00000000000000e-01 1.93915061313333e+00 2.38695975236667e+00 
3.10000000000000e-01 1.97790153587097e+00 2.39489473987097e+00 
3.20000000000000e-01 2.01443466500000e+00 2.39727452565625e+00 
3.30000000000000e-01 2.04872759363636e+00 2.39413601966667e+00 
3.40000000000000e-01 2.08076178238235e+00 2.38553164961765e+00 
3.50000000000000e-01 2.11052256302857e+00 2.37152914262857e+00 
3.60000000000000e-01 2.13799913772222e+00 2.35221126036111e+00 
3.70000000000000e-01 2.16318456608108e+00 2.32767548921622e+00 
3.80000000000000e-01 2.18607574676316e+00 2.29803368500000e+00 
3.90000000000000e-01 2.20667339010256e+00 2.26341167012820e+00 
4.00000000000000e-01 2.22498198242500e+00 2.22394879477500e+00 
4.10000000000000e-01 2.24100974302439e+00 2.17979745292683e+00 
4.20000000000000e-01 2.25476857352381e+00 2.13112255964286e+00 
4.30000000000000e-01 2.26627399948837e+00 2.07810099081395e+00 
4.40000000000000e-01 2.27554510477273e+00 2.02092098693182e+00 
4.50000000000000e-01 2.28260445933333e+00 1.95978152291111e+00 
4.60000000000000e-01 2.28747803847826e+00 1.89489164589130e+00 
4.70000000000000e-01 2.29019513872340e+00 1.82646978355319e+00 
4.80000000000000e-01 2.29078828375000e+00 1.75474303389583e+00 
4.90000000000000e-01 2.28929312795918e+00 1.67994641746939e+00 
5.00000000000000e-01 2.28574834720000e+00 1.60232207908000e+00 
5.10000000000000e-01 2.28019553313725e+00 1.52211853872549e+00 
5.20000000000000e-01 2.27267908384615e+00 1.43958993396154e+00 
5.30000000000000e-01 2.26324606509434e+00 1.35499503373585e+00 
5.40000000000000e-01 2.25194610740741e+00 1.26859660100000e+00 
5.50000000000000e-01 2.23883126490909e+00 1.18066043421818e+00 
5.60000000000000e-01 2.22395588089286e+00 1.09145451716071e+00 
5.70000000000000e-01 2.20737646491228e+00 1.00124825936842e+00 
5.80000000000000e-01 2.18915153206897e+00 9.10311483775862e-01 
5.90000000000000e-01 2.16934148118644e+00 8.18913726932203e-01 
6.00000000000000e-01 2.14800843916667e+00 7.27323300866667e-01 
6.10000000000000e-01 2.12521610000000e+00 6.35806360327869e-01 
6.20000000000000e-01 2.10102963016129e+00 5.44626429725806e-01 
6.30000000000000e-01 2.07551542539683e+00 4.54042956317460e-01 
6.40000000000000e-01 2.04874103937500e+00 3.64311033859375e-01 
6.50000000000000e-01 2.02077502692308e+00 2.75680564692308e-01 
6.60000000000000e-01 1.99168671424242e+00 1.88395002166667e-01 
6.70000000000000e-01 1.96154612462687e+00 1.02691085625373e-01 
6.80000000000000e-01 1.93042381529412e+00 1.87980386676471e-02 
6.90000000000000e-01 1.89839069782609e+00 -6.30633116608696e-02 
7.00000000000000e-01 1.86551787457143e+00 -1.42681272058571e-01 
7.10000000000000e-01 1.83187652859155e+00 -2.19853707535211e-01 
7.20000000000000e-01 1.79753775861111e+00 -2.94388757319444e-01 
7.30000000000000e-01 1.76257244178082e+00 -3.66105371630137e-01 
7.40000000000000e-01 1.72705107324324e+00 -4.34833949702703e-01 
7.50000000000000e-01 1.69104360066667e+00 -5.00416964906667e-01 
7.60000000000000e-01 1.65461932960526e+00 -5.62709209118421e-01 
7.70000000000000e-01 1.61784676883117e+00 -6.21578322142857e-01 
7.80000000000000e-01 1.58079349615385e+00 -6.76905187512820e-01 
7.90000000000000e-01 1.54352602835443e+00 -7.28584284987342e-01 
8.00000000000000e-01 1.50610969450000e+00 -7.76523998375000e-01 
8.10000000000000e-01 1.46860851308642e+00 -8.20646877925926e-01 
8.20000000000000e-01 1.43108507378049e+00 -8.60889856219512e-01 
8.30000000000000e-01 1.39360042337349e+00 -8.97204416891566e-01 
8.40000000000000e-01 1.35621395630952e+00 -9.29556715476191e-01 
8.50000000000000e-01 1.31898330976471e+00 -9.57927651694118e-01 
8.60000000000000e-01 1.28196426395349e+00 -9.82312892906977e-01 
8.70000000000000e-01 1.24521064735632e+00 -1.00272284789655e+00 
8.80000000000000e-01 1.20877424715909e+00 -1.01918259106818e+00 
8.90000000000000e-01 1.17270472483146e+00 -1.03173173640449e+00 
9.00000000000000e-01 1.13704953766667e+00 -1.04042426128889e+00 
9.10000000000000e-01 1.10185386549451e+00 -1.04532827985714e+00 
9.20000000000000e-01 1.06716054357609e+00 -1.04652576604348e+00 
9.30000000000000e-01 1.03301000110753e+00 -1.04411222651613e+00 
9.40000000000000e-01 9.99440205680851e-01 -1.03819632374468e+00 
9.50000000000000e-01 9.66486614042105e-01 -1.02889944974737e+00 
9.60000000000000e-01 9.34182128958333e-01 -1.01635525156250e+00 
9.70000000000000e-01 9.02557121412371e-01 -1.00070908436082e+00 
9.80000000000000e-01 8.71639230418367e-01 -9.82117572775510e-01 
9.90000000000000e-01 8.41453479050505e-01 -9.60747826404040e-01 
1.00000000000000e+00 8.12022231840000e-01 -9.36776818550000e-01 
