4.42832676472410e-003 	4.49994958536150e-001 
4.53770643581280e-003 	4.49995098830780e-001 
4.64978778477730e-003 	4.49995246712200e-001 
4.76463754306130e-003 	4.49995402545550e-001 
4.88232409037490e-003 	4.49995566714550e-001 
5.00291749540720e-003 	4.49995739622380e-001 
5.12648955754380e-003 	4.49995921692630e-001 
5.25311384961510e-003 	4.49996113370360e-001 
5.38286576170060e-003 	4.49996315123100e-001 
5.51582254601460e-003 	4.49996527442010e-001 
5.65206336290120e-003 	4.49996750843010e-001 
5.79166932796480e-003 	4.49996985868020e-001 
5.93472356036550e-003 	4.49997233086260e-001 
6.08131123230660e-003 	4.49997493095560e-001 
6.23151961974450e-003 	4.49997766523820e-001 
6.38543815435220e-003 	4.49998054030470e-001 
6.54315847676470e-003 	4.49998356308020e-001 
6.70477449114080e-003 	4.49998674083700e-001 
6.87038242107200e-003 	4.49999008121210e-001 
7.04008086687250e-003 	4.49999359222470e-001 
7.21397086428420e-003 	4.49999728229520e-001 
7.39215594463200e-003 	4.50000116026550e-001 
7.57474219646450e-003 	4.50000523541900e-001 
7.76183832871710e-003 	4.50000951750300e-001 
7.95355573543640e-003 	4.50001401675110e-001 
8.15000856210170e-003 	4.50001874390780e-001 
8.35131377358560e-003 	4.50002371025290e-001 
8.55759122379320e-003 	4.50002892762860e-001 
8.76896372702090e-003 	4.50003440846640e-001 
8.98555713107830e-003 	4.50004016581690e-001 
9.20750039221590e-003 	4.50004621337960e-001 
9.43492565190370e-003 	4.50005256553490e-001 
9.66796831550570e-003 	4.50005923737780e-001 
9.90676713289870e-003 	4.50006624475250e-001 
1.01514642810810e-002 	4.50007360428950e-001 
1.04022054488240e-002 	4.50008133344370e-001 
1.06591399234100e-002 	4.50008945053510e-001 
1.09224206795180e-002 	4.50009797479070e-001 
1.11922044703020e-002 	4.50010692638890e-001 
1.14686519207190e-002 	4.50011632650600e-001 
1.17519276231600e-002 	4.50012619736430e-001 
1.20422002354530e-002 	4.50013656228350e-001 
1.23396425812680e-002 	4.50014744573360e-001 
1.26444317530260e-002 	4.50015887339050e-001 
1.29567492173250e-002 	4.50017087219500e-001 
1.32767809229930e-002 	4.50018347041300e-001 
1.36047174117910e-002 	4.50019669770000e-001 
1.39407539318620e-002 	4.50021058516790e-001 
1.42850905539790e-002 	4.50022516545460e-001 
1.46379322906630e-002 	4.50024047279760e-001 
1.49994892182420e-002 	4.50025654311010e-001 
1.53699766019330e-002 	4.50027341406110e-001 
1.57496150240000e-002 	4.50029112515890e-001 
1.61386305150930e-002 	4.50030971783850e-001 
1.65372546888160e-002 	4.50032923555270e-001 
1.69457248796300e-002 	4.50034972386730e-001 
1.73642842841570e-002 	4.50037123056040e-001 
1.77931821059750e-002 	4.50039380572650e-001 
1.82326737039930e-002 	4.50041750188410e-001 
1.86830207444810e-002 	4.50044237408930e-001 
1.91444913568700e-002 	4.50046848005270e-001 
1.96173602933850e-002 	4.50049588026230e-001 
2.01019090926310e-002 	4.50052463811130e-001 
2.05984262472190e-002 	4.50055482003080e-001 
2.11072073755260e-002 	4.50058649562780e-001 
2.16285553977010e-002 	4.50061973782940e-001 
2.21627807160240e-002 	4.50065462303220e-001 
2.27102013997100e-002 	4.50069123125720e-001 
2.32711433742830e-002 	4.50072964631120e-001 
2.38459406156280e-002 	4.50076995595340e-001 
2.44349353488340e-002 	4.50081225206940e-001 
2.50384782519500e-002 	4.50085663084960e-001 
2.56569286647730e-002 	4.50090319297520e-001 
2.62906548027930e-002 	4.50095204381000e-001 
2.69400339764220e-002 	4.50100329359820e-001 
2.76054528156400e-002 	4.50105705766830e-001 
2.82873075001860e-002 	4.50111345664420e-001 
2.89860039954410e-002 	4.50117261666040e-001 
2.97019582941280e-002 	4.50123466958510e-001 
3.04355966639930e-002 	4.50129975324760e-001 
3.11873559015940e-002 	4.50136801167140e-001 
3.19576835923630e-002 	4.50143959531250e-001 
3.27470383770940e-002 	4.50151466130210e-001 
3.35558902250090e-002 	4.50159337369330e-001 
3.43847207135660e-002 	4.50167590371180e-001 
3.52340233151910e-002 	4.50176243000810e-001 
3.61043036910770e-002 	4.50185313891320e-001 
3.69960799922460e-002 	4.50194822469330e-001 
3.79098831680550e-002 	4.50204788980590e-001 
3.88462572823060e-002 	4.50215234515260e-001 
3.98057598371790e-002 	4.50226181033000e-001 
4.07889621051570e-002 	4.50237651387420e-001 
4.17964494691540e-002 	4.50249669349960e-001 
4.28288217710420e-002 	4.50262259632680e-001 
4.38866936687870e-002 	4.50275447909960e-001 
4.49706950024060e-002 	4.50289260838600e-001 
4.60814711689660e-002 	4.50303726076120e-001 
4.72196835068390e-002 	4.50318872296770e-001 
4.83860096894580e-002 	4.50334729204970e-001 
4.95811441287880e-002 	4.50351327545430e-001 
5.08057983887690e-002 	4.50368699109760e-001 
5.20607016089710e-002 	4.50386876738550e-001 
5.33466009387130e-002 	4.50405894318630e-001 
5.46642619818990e-002 	4.50425786774410e-001 
5.60144692528520e-002 	4.50446590052630e-001 
5.73980266433970e-002 	4.50468341099510e-001 
5.88157579014890e-002 	4.50491077829150e-001 
6.02685071216560e-002 	4.50514839082150e-001 
6.17571392475610e-002 	4.50539664572840e-001 
6.32825405869760e-002 	4.50565594823950e-001 
6.48456193394740e-002 	4.50592671086790e-001 
6.64473061371590e-002 	4.50620935245230e-001 
6.80885545987470e-002 	4.50650429701400e-001 
6.97703418973360e-002 	4.50681197240850e-001 
7.14936693422000e-002 	4.50713280874550e-001 
7.32595629749520e-002 	4.50746723655040e-001 
7.50690741804340e-002 	4.50781568463510e-001 
7.69232803126900e-002 	4.50817857764450e-001 
7.88232853364140e-002 	4.50855633323900e-001 
8.07702204842230e-002 	4.50894935887240e-001 
8.27652449301830e-002 	4.50935804811650e-001 
8.48095464799590e-002 	4.50978277648100e-001 
8.69043422780140e-002 	4.51022389667210e-001 
8.90508795322810e-002 	4.51068173322420e-001 
9.12504362567280e-002 	4.51115657643630e-001 
9.35043220322690e-002 	4.51164867553370e-001 
9.58138787864670e-002 	4.51215823097070e-001 
9.81804815924920e-002 	4.51268538577730e-001 
1.00605539487830e-001 	4.51323021584750e-001 
1.03090496313180e-001 	4.51379271905150e-001 
1.05636831572110e-001 	4.51437280304550e-001 
1.08246061311940e-001 	4.51497027163790e-001 
1.10919739026350e-001 	4.51558480955620e-001 
1.13659456580300e-001 	4.51621596544460e-001 
1.16466845157830e-001 	4.51686313290290e-001 
1.19343576233230e-001 	4.51752552935910e-001 
1.22291362566190e-001 	4.51820217254780e-001 
1.25311959221580e-001 	4.51889185434120e-001 
1.28407164614350e-001 	4.51959311165690e-001 
1.31578821580320e-001 	4.52030419413740e-001 
1.34828818473360e-001 	4.52102302826540e-001 
1.38159090289650e-001 	4.52174717754720e-001 
1.41571619819800e-001 	4.52247379835880e-001 
1.45068438829350e-001 	4.52319959100990e-001 
1.48651629268440e-001 	4.52392074553710e-001 
1.52323324511370e-001 	4.52463288169070e-001 
1.56085710626800e-001 	4.52533098252610e-001 
1.59941027679280e-001 	4.52600932095500e-001 
1.63891571062960e-001 	4.52666137854950e-001 
1.67939692868210e-001 	4.52727975582350e-001 
1.72087803282060e-001 	4.52785607314440e-001 
1.76338372023130e-001 	4.52838086134490e-001 
1.80693929812100e-001 	4.52884344102120e-001 
1.85157069878460e-001 	4.52923178940630e-001 
1.89730449504450e-001 	4.52953239360630e-001 
1.94416791607210e-001 	4.52973008887590e-001 
1.99218886359910e-001 	4.52980788049030e-001 
2.04139592853000e-001 	4.52974674763800e-001 
2.09181840796470e-001 	4.52952542762390e-001 
2.14348632264140e-001 	4.52912017851610e-001 
2.19643043481070e-001 	4.52850451821280e-001 
2.25068226655050e-001 	4.52764893772880e-001 
2.30627411853430e-001 	4.52652058631820e-001 
2.36323908926210e-001 	4.52508292585160e-001 
2.42161109476690e-001 	4.52329535165480e-001 
2.48142488880760e-001 	4.52111277679780e-001 
2.54271608356120e-001 	4.51848517658310e-001 
2.60552117082510e-001 	4.51535708974380e-001 
2.66987754374450e-001 	4.51166707259840e-001 
2.73582351907500e-001 	4.50734710215100e-001 
2.80339835999610e-001 	4.50232192384900e-001 
2.87264229948800e-001 	4.49650833943600e-001 
2.94359656428540e-001 	4.48981443005780e-001 
3.01630339942330e-001 	4.48213870950860e-001 
3.09080609338900e-001 	4.47336920223520e-001 
3.16714900389570e-001 	4.46338244047170e-001 
3.24537758429190e-001 	4.45204237465310e-001 
3.32553841062390e-001 	4.43919919106800e-001 
3.40767920936640e-001 	4.42468803057580e-001 
3.49184888583770e-001 	4.40832760214450e-001 
3.57809755331790e-001 	4.38991868498160e-001 
3.66647656288490e-001 	4.36924251316040e-001 
3.75703853398810e-001 	4.34605903691720e-001 
3.84983738577760e-001 	4.32010505524130e-001 
3.94492836920630e-001 	4.29109221504830e-001 
4.04236809992570e-001 	4.25870487316310e-001 
4.14221459199390e-001 	4.22259781861160e-001 
4.24452729241610e-001 	4.18239385437920e-001 
4.34936711653880e-001 	4.13768123995250e-001 
4.45679648431730e-001 	4.08801099868540e-001 
4.56687935748000e-001 	4.03289409745230e-001 
4.67968127760970e-001 	3.97179851029920e-001 
4.79526940516670e-001 	3.90414618301290e-001 
4.91371255947430e-001 	3.82930992189290e-001 
5.03508125969330e-001 	3.74661023770340e-001 
5.15944776680770e-001 	3.65531218503550e-001 
5.28688612664790e-001 	3.55462224836160e-001 
5.41747221397610e-001 	3.44368533917820e-001 
5.55128377766130e-001 	3.32158198410920e-001 
5.68840048696950e-001 	3.18732580197610e-001 
5.82890397899770e-001 	3.03986138896110e-001 
5.97287790727890e-001 	2.87806275540980e-001 
6.12040799158870e-001 	2.70073248584720e-001 
6.27158206898090e-001 	2.50660182567850e-001 
6.42649014608480e-001 	2.29433193401410e-001 
6.58522445269310e-001 	2.06251658217630e-001 
6.74787949667460e-001 	1.80968662164580e-001 
6.91455212024240e-001 	1.53431659315870e-001 
7.08534155761240e-001 	1.23483389974180e-001 
7.26034949408540e-001 	9.09631019586230e-002 
7.43968012658940e-001 	5.57081288158270e-002 
7.62344022571610e-001 	1.75558830429490e-002 
7.81173919929130e-001 	-2.36536729751620e-002
8.00468915751380e-001 	-6.80750119820200e-002
8.20240497970440e-001 	-1.15853414429080e-001
8.40500438270310e-001 	-1.67120660502020e-001
8.61260799095590e-001 	-2.21989977029550e-001
8.82533940833250e-001 	-2.80550182710520e-001
9.04332529171830e-001 	-3.42858988943190e-001
9.26669542642370e-001 	-4.08935434879500e-001
9.49558280345640e-001 	-4.78751466025570e-001
9.73012369870180e-001 	-5.52222707820750e-001
9.97045775405970e-001 	-6.29198541306760e-001
1.02167280605850e+000 	-7.09451659360160e-001
1.04690812436810e+000 	-7.92667370871730e-001
1.07276675504000e+000 	-8.78433028021280e-001
1.09926409388950e+000 	-9.66228078755460e-001
1.12641591700860e+000 	-1.05541539156340e+000
1.15423839015870e+000 	-1.14523465932980e+000
1.18274807839560e+000 	-1.23479885716700e+000
1.21196195593200e+000 	-1.32309489564170e+000
1.24189741624350e+000 	-1.40898976108540e+000
1.27257228242470e+000 	-1.49124354874020e+000
1.30400481780060e+000 	-1.56853084671580e+000
1.33621373680030e+000 	-1.63947188793990e+000
1.36921821609930e+000 	-1.70267471775920e+000
1.40303790603690e+000 	-1.75678928836970e+000
1.43769294231600e+000 	-1.80057385021950e+000
1.47320395799120e+000 	-1.83297323202980e+000
1.50959209575360e+000 	-1.85320756084610e+000
1.54687902051870e+000 	-1.86086865789540e+000
1.58508693232550e+000 	-1.85601974832960e+000
1.62423857955400e+000 	-1.83929222891210e+000
1.66435727246900e+000 	-1.81197099257380e+000
1.70546689709900e+000 	-1.77605705798670e+000
1.74759192945730e+000 	-1.73429265083360e+000
1.79075745011490e+000 	-1.69012877885650e+000
1.83498915913270e+000 	-1.64685831502810e+000
1.88031339136330e+000 	-1.60508148250370e+000
1.92675713213000e+000 	-1.56469140034610e+000
1.97434803329360e+000 	-1.52559237818410e+000
2.02311442971590e+000 	-1.48769912983470e+000
2.07308535612990e+000 	-1.45093631784040e+000
2.12429056442630e+000 	-1.41523766318490e+000
2.17676054136770e+000 	-1.38054481874760e+000
2.23052652673940e+000 	-1.34680631294460e+000
2.28562053194990e+000 	-1.31397659348320e+000
2.34207535908910e+000 	-1.28201517650490e+000
2.39992462045860e+000 	-1.25088589977990e+000
2.45920275858390e+000 	-1.22055627444920e+000
2.51994506672090e+000 	-1.19099692741790e+000
2.58218770986890e+000 	-1.16218112537540e+000
2.64596774630270e+000 	-1.13408437112490e+000
2.71132314963640e+000 	-1.10668406315220e+000
2.77829283143240e+000 	-1.07995920993100e+000
2.84691666436880e+000 	-1.05389019119680e+000
2.91723550597870e+000 	-1.02845855923140e+000
2.98929122297630e+000 	-1.00364687400860e+000
3.06312671618390e+000 	-9.79438566834500e-001
3.13878594607360e+000 	-9.55817827838080e-001
3.21631395894160e+000 	-9.32769513326360e-001
3.29575691372750e+000 	-9.10279069605410e-001
3.37716210949650e+000 	-8.88332470388410e-001
3.46057801360110e+000 	-8.66916165364740e-001
3.54605429053710e+000 	-8.46017037897230e-001
3.63364183151330e+000 	-8.25622370153000e-001
3.72339278475170e+000 	-8.05719814262040e-001
3.81536058653510e+000 	-7.86297368343830e-001
3.90959999302250e+000 	-7.67343356449620e-001
4.00616711285010e+000 	-7.48846411642790e-001
4.10511944053750e+000 	-7.30795461585650e-001
4.20651589071880e+000 	-7.13179716122180e-001
4.31041683321960e+000 	-6.95988656446950e-001
4.41688412900010e+000 	-6.79212025532590e-001
4.52598116698640e+000 	-6.62839819555910e-001
4.63777290181100e+000 	-6.46862280117460e-001
4.75232589248570e+000 	-6.31269887093440e-001
4.86970834203010e+000 	-6.16053351994610e-001
4.98999013807820e+000 	-6.01203611734830e-001
5.11324289448880e+000 	-5.86711822734290e-001
5.23953999398260e+000 	-5.72569355300120e-001
5.36895663183400e+000 	-5.58767788240500e-001
5.50156986064030e+000 	-5.45298903679050e-001
5.63745863619810e+000 	-5.32154682044340e-001
5.77670386451220e+000 	-5.19327297215410e-001
5.91938844996570e+000 	-5.06809111808760e-001
6.06559734467980e+000 	-4.94592672595870e-001
6.21541759909340e+000 	-4.82670706042520e-001
6.36893841379100e+000 	-4.71036113963390e-001
6.52625119261170e+000 	-4.59681969286380e-001
6.68744959706920e+000 	-4.48601511922410e-001
6.85262960211680e+000 	-4.37788144736930e-001
7.02188955328910e+000 	-4.27235429619770e-001
7.19533022525530e+000 	-4.16937083650700e-001
7.37305488181910e+000 	-4.06886975357880e-001
7.55516933740000e+000 	-3.97079121066780e-001
7.74178202003380e+000 	-3.87507681337380e-001
7.93300403592860e+000 	-3.78166957487260e-001
8.12894923561610e+000 	-3.69051388198670e-001
8.32973428173580e+000 	-3.60155546207310e-001
8.53547871849470e+000 	-3.51474135071040e-001
8.74630504284150e+000 	-3.43001986016430e-001
8.96233877739970e+000 	-3.34734054861350e-001
9.18370854520140e+000 	-3.26665419011760e-001
9.41054614626790e+000 	-3.18791274530850e-001
9.64298663608070e+000 	-3.11106933278860e-001
9.88116840599190e+000 	-3.03607820121850e-001
1.01252332656200e+001 	-2.96289470207720e-001
1.03753265272810e+001 	-2.89147526307920e-001
1.06315970925050e+001 	-2.82177736223210e-001
1.08941975406890e+001 	-2.75375950251980e-001
1.11632842199440e+001 	-2.68738118719610e-001
1.14390173401770e+001 	-2.62260289567300e-001
1.17215610684790e+001 	-2.55938605999120e-001
1.20110836268710e+001 	-2.49769304185740e-001
1.23077573924550e+001 	-2.43748711023460e-001
1.26117590000480e+001 	-2.37873241947360e-001
1.29232694473490e+001 	-2.32139398797070e-001
1.32424742026990e+001 	-2.26543767734040e-001
1.35695633155060e+001 	-2.21083017208980e-001
1.39047315293990e+001 	-2.15753895978320e-001
1.42481783981750e+001 	-2.10553231168460e-001
1.46001084046100e+001 	-2.05477926386700e-001
1.49607310822040e+001 	-2.00524959877720e-001
1.53302611399340e+001 	-1.95691382724430e-001
1.57089185900900e+001 	-1.90974317092250e-001
1.60969288792660e+001 	-1.86370954515710e-001
1.64945230225830e+001 	-1.81878554226320e-001
1.69019377412410e+001 	-1.77494441520760e-001
1.73194156034500e+001 	-1.73216006168400e-001
1.77472051688550e+001 	-1.69040700857220e-001
1.81855611365260e+001 	-1.64966039677200e-001
1.86347444965980e+001 	-1.60989596640180e-001
1.90950226856640e+001 	-1.57109004235570e-001
1.95666697460000e+001 	-1.53321952020650e-001
2.00499664887260e+001 	-1.49626185245100e-001
2.05452006609980e+001 	-1.46019503508440e-001
2.10526671173240e+001 	-1.42499759450020e-001
2.15726679951220e+001 	-1.39064857470500e-001
2.21055128946020e+001 	-1.35712752484140e-001
2.26515190630980e+001 	-1.32441448701220e-001
2.32110115839570e+001 	-1.29248998439760e-001
2.37843235700810e+001 	-1.26133500965900e-001
2.43717963622620e+001 	-1.23093101362250e-001
2.49737797324090e+001 	-1.20125989423490e-001
2.55906320918000e+001 	-1.17230398578600e-001
2.62227207044670e+001 	-1.14404604839080e-001
2.68704219058680e+001 	-1.11646925772500e-001
2.75341213269430e+001 	-1.08955719500830e-001
2.82142141237180e+001 	-1.06329383722870e-001
2.89111052125740e+001 	-1.03766354760290e-001
2.96252095113250e+001 	-1.01265106626610e-001
3.03569521862540e+001 	-9.88241501186820e-002
3.11067689052550e+001 	-9.64420319300100e-002
3.18751060972150e+001 	-9.41173337855080e-002
3.26624212178160e+001 	-9.18486715970610e-002
3.34691830218960e+001 	-8.96346946394660e-002
3.42958718425370e+001 	-8.74740847462340e-002
3.51429798770470e+001 	-8.53655555247720e-002
3.60110114800100e+001 	-8.33078515904870e-002
3.69004834635670e+001 	-8.12997478193490e-002
3.78119254051170e+001 	-7.93400486184730e-002
3.87458799626230e+001 	-7.74275872142800e-002
3.97029031977000e+001 	-7.55612249578220e-002
4.06835649066830e+001 	-7.37398506468450e-002
4.16884489598780e+001 	-7.19623798641990e-002
4.27181536491870e+001 	-7.02277543321940e-002
4.37732920443220e+001 	-6.85349412825160e-002
4.48544923578170e+001 	-6.68829328413350e-002
4.59623983190550e+001 	-6.52707454292330e-002
4.70976695575360e+001 	-6.36974191755960e-002
4.82609819956070e+001 	-6.21620173471220e-002
4.94530282508980e+001 	-6.06636257901060e-002
5.06745180486950e+001 	-5.92013523861680e-002
5.19261786444980e+001 	-5.77743265210970e-002
5.32087552570170e+001 	-5.63816985665040e-002
5.45230115118660e+001 	-5.50226393739670e-002
5.58697298962090e+001 	-5.36963397813670e-002
5.72497122246450e+001 	-5.24020101311280e-002
5.86637801165940e+001 	-5.11388798000670e-002
6.01127754854740e+001 	-4.99061967405750e-002
6.15975610399650e+001 	-4.87032270328630e-002
6.31190207976520e+001 	-4.75292544479970e-002
6.46780606113540e+001 	-4.63835800214670e-002
6.62756087084540e+001 	-4.52655216370320e-002
6.79126162435530e+001 	-4.41744136206040e-002
6.95900578647690e+001 	-4.31096063439090e-002
7.13089322940290e+001 	-4.20704658377170e-002
7.30702629216910e+001 	-4.10563734143820e-002
7.48750984158570e+001 	-4.00667252994850e-002
7.67245133467290e+001 	-3.91009322723580e-002
7.86196088263930e+001 	-3.81584193152700e-002
