4.80769230769230e-004  1.91629627291636e-001
4.92644230769230e-004  1.91629627291635e-001
5.04812543269230e-004  1.91629627291635e-001
5.17281413087980e-004  1.91629627291635e-001
5.30058263991250e-004  1.91629627376580e-001
5.43150703111840e-004  1.91629627592028e-001
5.56566525478700e-004  1.91629627919155e-001
5.70313718658020e-004  1.91629628365302e-001
5.84400467508880e-004  1.91629628933944e-001
5.98835159056350e-004  1.91629629628730e-001
6.13626387485040e-004  1.91629630453558e-001
6.28782959255920e-004  1.91629631412591e-001
6.44313898349540e-004  1.91629632510236e-001
6.60228451638770e-004  1.91629633751186e-001
6.76536094394250e-004  1.91629635140442e-001
6.93246535925790e-004  1.91629636683278e-001
7.10369725363160e-004  1.91629638385304e-001
7.27915857579630e-004  1.91629640252453e-001
7.45895379261840e-004  1.91629642290992e-001
7.64318995129610e-004  1.91629644507557e-001
7.83197674309310e-004  1.91629646909188e-001
8.02542656864750e-004  1.91629649503276e-001
8.22365460489310e-004  1.91629652297670e-001
8.42677887363400e-004  1.91629655300616e-001
8.63492031181270e-004  1.91629658520848e-001
8.84820284351450e-004  1.91629661967550e-001
9.06675345374930e-004  1.91629665650434e-001
9.29070226405690e-004  1.91629669579711e-001
9.52018260997910e-004  1.91629673766164e-001
9.75533112044560e-004  1.91629678221123e-001
9.99628779912060e-004  1.91629682956549e-001
1.02431961077590e-003  1.91629687985027e-001
1.04962030516210e-003  1.91629693319802e-001
1.07554592669960e-003  1.91629698974822e-001
1.10211191108900e-003  1.91629704964776e-001
1.12933407529290e-003  1.91629711305073e-001
1.15722862695270e-003  1.91629718011974e-001
1.18581217403840e-003  1.91629725102587e-001
1.21510173473710e-003  1.91629732594859e-001
1.24511474758520e-003  1.91629740507690e-001
1.27586908185050e-003  1.91629748860988e-001
1.30738304817220e-003  1.91629757675618e-001
1.33967540946210e-003  1.91629766973552e-001
1.37276539207580e-003  1.91629776777899e-001
1.40667269726010e-003  1.91629787112927e-001
1.44141751288240e-003  1.91629798004158e-001
1.47702052545060e-003  1.91629809478397e-001
1.51350293242920e-003  1.91629821563829e-001
1.55088645486020e-003  1.91629834290067e-001
1.58919335029530e-003  1.91629847688226e-001
1.62844642604750e-003  1.91629861791024e-001
1.66866905277090e-003  1.91629876632783e-001
1.70988517837440e-003  1.91629892249597e-001
1.75211934228020e-003  1.91629908679414e-001
1.79539669003450e-003  1.91629925962050e-001
1.83974298827840e-003  1.91629944139339e-001
1.88518464008890e-003  1.91629963255262e-001
1.93174870069900e-003  1.91629983355998e-001
1.97946289360630e-003  1.91630004490023e-001
2.02835562707840e-003  1.91630026708308e-001
2.07845601106720e-003  1.91630050064366e-001
2.12979387454060e-003  1.91630074614392e-001
2.18239978324170e-003  1.91630100417433e-001
2.23630505788780e-003  1.91630127535481e-001
2.29154179281760e-003  1.91630156033660e-001
2.34814287510020e-003  1.91630185980365e-001
2.40614200411520e-003  1.91630217447413e-001
2.46557371161690e-003  1.91630250510245e-001
2.52647338229380e-003  1.91630285248091e-001
2.58887727483650e-003  1.91630321744132e-001
2.65282254352490e-003  1.91630360085757e-001
2.71834726035000e-003  1.91630400364702e-001
2.78549043768060e-003  1.91630442677336e-001
2.85429205149130e-003  1.91630487124841e-001
2.92479306516320e-003  1.91630533813477e-001
2.99703545387270e-003  1.91630582854842e-001
3.07106222958340e-003  1.91630634366098e-001
3.14691746665410e-003  1.91630688470314e-001
3.22464632808040e-003  1.91630745296699e-001
3.30429509238400e-003  1.91630804980938e-001
3.38591118116590e-003  1.91630867665524e-001
3.46954318734070e-003  1.91630933500080e-001
3.55524090406800e-003  1.91631002641721e-001
3.64305535439850e-003  1.91631075255428e-001
3.73303882165210e-003  1.91631151514453e-001
3.82524488054690e-003  1.91631231600707e-001
3.91972842909640e-003  1.91631315705220e-001
4.01654572129510e-003  1.91631404028574e-001
4.11575440061110e-003  1.91631496781403e-001
4.21741353430620e-003  1.91631594184876e-001
4.32158364860360e-003  1.91631696471233e-001
4.42832676472410e-003  1.91631803884339e-001
4.53770643581280e-003  1.91631916680258e-001
4.64978778477730e-003  1.91632035127880e-001
4.76463754306130e-003  1.91632159509530e-001
4.88232409037490e-003  1.91632290121678e-001
5.00291749540720e-003  1.91632427275621e-001
5.12648955754380e-003  1.91632571298229e-001
5.25311384961510e-003  1.91632722532743e-001
5.38286576170060e-003  1.91632881339532e-001
5.51582254601460e-003  1.91633048097067e-001
5.65206336290120e-003  1.91633223202691e-001
5.79166932796480e-003  1.91633407073658e-001
5.93472356036550e-003  1.91633600148068e-001
6.08131123230660e-003  1.91633802885974e-001
6.23151961974450e-003  1.91634015770404e-001
6.38543815435220e-003  1.91634239308585e-001
6.54315847676470e-003  1.91634474033097e-001
6.70477449114080e-003  1.91634720503162e-001
6.87038242107200e-003  1.91634979305994e-001
7.04008086687250e-003  1.91635251058166e-001
7.21397086428420e-003  1.91635536407073e-001
7.39215594463200e-003  1.91635836032531e-001
7.57474219646450e-003  1.91636150648339e-001
7.76183832871710e-003  1.91636481004011e-001
7.95355573543640e-003  1.91636827886549e-001
8.15000856210170e-003  1.91637192122316e-001
8.35131377358560e-003  1.91637574579019e-001
8.55759122379320e-003  1.91637976167747e-001
8.76896372702090e-003  1.91638397845193e-001
8.98555713107830e-003  1.91638840615869e-001
9.20750039221590e-003  1.91639305534577e-001
9.43492565190370e-003  1.91639793708822e-001
9.66796831550570e-003  1.91640306301561e-001
9.90676713289870e-003  1.91640844533891e-001
1.01514642810810e-002  1.91641409688006e-001
1.04022054488240e-002  1.91642003110193e-001
1.06591399234100e-002  1.91642626214142e-001
1.09224206795180e-002  1.91643280484219e-001
1.11922044703020e-002  1.91643967479056e-001
1.14686519207190e-002  1.91644688835208e-001
1.17519276231600e-002  1.91645446271171e-001
1.20422002354530e-002  1.91646241591314e-001
1.23396425812680e-002  1.91647076690344e-001
1.26444317530260e-002  1.91647953557666e-001
1.29567492173250e-002  1.91648874282292e-001
1.32767809229930e-002  1.91649841057654e-001
1.36047174117910e-002  1.91650856186932e-001
1.39407539318620e-002  1.91651922088545e-001
1.42850905539790e-002  1.91653041301871e-001
1.46379322906630e-002  1.91654216493300e-001
1.49994892182420e-002  1.91655450462675e-001
1.53699766019330e-002  1.91656746149837e-001
1.57496150240000e-002  1.91658106641756e-001
1.61386305150930e-002  1.91659535179790e-001
1.65372546888160e-002  1.91661035167484e-001
1.69457248796300e-002  1.91662610178657e-001
1.73642842841570e-002  1.91664263965946e-001
1.77931821059750e-002  1.91666000469725e-001
1.82326737039930e-002  1.91667823827493e-001
1.86830207444810e-002  1.91669738383806e-001
1.91444913568700e-002  1.91671748700574e-001
1.96173602933850e-002  1.91673859567978e-001
2.01019090926310e-002  1.91676076015888e-001
2.05984262472190e-002  1.91678403325854e-001
2.11072073755260e-002  1.91680847043721e-001
2.16285553977010e-002  1.91683412992866e-001
2.21627807160240e-002  1.91686107288077e-001
2.27102013997100e-002  1.91688936350150e-001
2.32711433742830e-002  1.91691906921232e-001
2.38459406156280e-002  1.91695026080904e-001
2.44349353488340e-002  1.91698301263069e-001
2.50384782519500e-002  1.91701740273724e-001
2.56569286647730e-002  1.91705351309586e-001
2.62906548027930e-002  1.91709142977670e-001
2.69400339764220e-002  1.91713124315846e-001
2.76054528156400e-002  1.91717304814429e-001
2.82873075001860e-002  1.91721694438869e-001
2.89860039954410e-002  1.91726303653521e-001
2.97019582941280e-002  1.91731143446712e-001
3.04355966639930e-002  1.91736225356950e-001
3.11873559015940e-002  1.91741561500552e-001
3.19576835923630e-002  1.91747164600596e-001
3.27470383770940e-002  1.91753048017347e-001
3.35558902250090e-002  1.91759225780221e-001
3.43847207135660e-002  1.91765712621374e-001
3.52340233151910e-002  1.91772524010906e-001
3.61043036910770e-002  1.91779676193939e-001
3.69960799922460e-002  1.91787186229506e-001
3.79098831680550e-002  1.91795072031374e-001
3.88462572823060e-002  1.91803352410992e-001
3.98057598371790e-002  1.91812047122553e-001
4.07889621051570e-002  1.91821176910338e-001
4.17964494691540e-002  1.91830763558465e-001
4.28288217710420e-002  1.91840829943126e-001
4.38866936687870e-002  1.91851400087479e-001
4.49706950024060e-002  1.91862499219311e-001
4.60814711689660e-002  1.91874153831597e-001
4.72196835068390e-002  1.91886391746149e-001
4.83860096894580e-002  1.91899242180452e-001
4.95811441287880e-002  1.91912735817920e-001
5.08057983887690e-002  1.91926904881680e-001
5.20607016089710e-002  1.91941783212115e-001
5.33466009387130e-002  1.91957406348316e-001
5.46642619818990e-002  1.91973811613700e-001
5.60144692528520e-002  1.91991038205926e-001
5.73980266433970e-002  1.92009127291484e-001
5.88157579014890e-002  1.92028122104911e-001
6.02685071216560e-002  1.92048068053257e-001
6.17571392475610e-002  1.92069012825759e-001
6.32825405869760e-002  1.92091006509065e-001
6.48456193394740e-002  1.92114101708540e-001
6.64473061371590e-002  1.92138353675445e-001
6.80885545987470e-002  1.92163820440958e-001
6.97703418973360e-002  1.92190562956794e-001
7.14936693422000e-002  1.92218645243172e-001
7.32595629749520e-002  1.92248134544338e-001
7.50690741804340e-002  1.92279101491985e-001
7.69232803126900e-002  1.92311620277270e-001
7.88232853364140e-002  1.92345768831395e-001
8.07702204842230e-002  1.92381629015860e-001
8.27652449301830e-002  1.92419286822121e-001
8.48095464799590e-002  1.92458832581932e-001
8.69043422780140e-002  1.92500361188354e-001
8.90508795322810e-002  1.92543972328218e-001
9.12504362567280e-002  1.92589770726825e-001
9.35043220322690e-002  1.92637866405125e-001
9.58138787864670e-002  1.92688374950474e-001
9.81804815924920e-002  1.92741417801429e-001
1.00605539487830e-001  1.92797122547435e-001
1.03090496313180e-001  1.92855623244169e-001
1.05636831572110e-001  1.92917060745501e-001
1.08246061311940e-001  1.92981583052757e-001
1.10919739026350e-001  1.93049345682486e-001
1.13659456580300e-001  1.93120512053605e-001
1.16466845157830e-001  1.93195253894935e-001
1.19343576233230e-001  1.93273751674349e-001
1.22291362566190e-001  1.93356195050740e-001
1.25311959221580e-001  1.93442783349967e-001
1.28407164614350e-001  1.93533726066246e-001
1.31578821580320e-001  1.93629243390196e-001
1.34828818473360e-001  1.93729566765275e-001
1.38159090289650e-001  1.93834939474085e-001
1.41571619819800e-001  1.93945617256107e-001
1.45068438829350e-001  1.94061868958855e-001
1.48651629268440e-001  1.94183977224133e-001
1.52323324511370e-001  1.94312239211577e-001
1.56085710626800e-001  1.94446967361334e-001
1.59941027679280e-001  1.94588490198346e-001
1.63891571062960e-001  1.94737153180461e-001
1.67939692868210e-001  1.94893319592933e-001
1.72087803282060e-001  1.95057371491791e-001
1.76338372023130e-001  1.95229710699151e-001
1.80693929812100e-001  1.95410759853105e-001
1.85157069878460e-001  1.95600963515421e-001
1.89730449504450e-001  1.95800789340452e-001
1.94416791607210e-001  1.96010729308434e-001
1.99218886359910e-001  1.96231301027094e-001
2.04139592853000e-001  1.96463049105198e-001
2.09181840796470e-001  1.96706546602096e-001
2.14348632264140e-001  1.96962396557578e-001
2.19643043481070e-001  1.97231233606288e-001
2.25068226655050e-001  1.97513725681503e-001
2.30627411853430e-001  1.97810575812836e-001
2.36323908926210e-001  1.98122524023096e-001
2.42161109476690e-001  1.98450349329317e-001
2.48142488880760e-001  1.98794871853334e-001
2.54271608356120e-001  1.99156955047330e-001
2.60552117082510e-001  1.99537508040060e-001
2.66987754374450e-001  1.99937488109175e-001
2.73582351907500e-001  2.00357903285590e-001
2.80339835999610e-001  2.00799815095306e-001
2.87264229948800e-001  2.01264341444299e-001
2.94359656428540e-001  2.01752659651831e-001
3.01630339942330e-001  2.02266009637040e-001
3.09080609338900e-001  2.02805697263422e-001
3.16714900389570e-001  2.03373097844929e-001
3.24537758429190e-001  2.03969659816826e-001
3.32553841062390e-001  2.04596908572938e-001
3.40767920936640e-001  2.05256450469902e-001
3.49184888583770e-001  2.05949976996850e-001
3.57809755331790e-001  2.06679269106903e-001
3.66647656288490e-001  2.07446201704014e-001
3.75703853398810e-001  2.08252748275208e-001
3.84983738577760e-001  2.09100985654051e-001
3.94492836920630e-001  2.09993098896235e-001
4.04236809992570e-001  2.10931386241800e-001
4.14221459199390e-001  2.11918264131257e-001
4.24452729241610e-001  2.12956272233940e-001
4.34936711653880e-001  2.14048078436268e-001
4.45679648431730e-001  2.15196483725084e-001
4.56687935748000e-001  2.16404426886019e-001
4.67968127760970e-001  2.17674988919311e-001
4.79526940516670e-001  2.19011397054237e-001
4.91371255947430e-001  2.20417028219040e-001
5.03508125969330e-001  2.21895411793643e-001
5.15944776680770e-001  2.23450231439269e-001
5.28688612664790e-001  2.25085325758758e-001
5.41747221397610e-001  2.26804687496145e-001
5.55128377766130e-001  2.28612460930101e-001
5.68840048696950e-001  2.30512937055153e-001
5.82890397899770e-001  2.32510546073645e-001
5.97287790727890e-001  2.34609846640980e-001
6.12040799158870e-001  2.36815511215891e-001
6.27158206898090e-001  2.39132306763945e-001
6.42649014608480e-001  2.41565069947859e-001
6.58522445269310e-001  2.44118675810991e-001
6.74787949667460e-001  2.46797998820874e-001
6.91455212024240e-001  2.49607864989829e-001
7.08534155761240e-001  2.52552993631093e-001
7.26034949408540e-001  2.55637927145435e-001
7.43968012658940e-001  2.58866947069738e-001
7.62344022571610e-001  2.62243974465623e-001
7.81173919929130e-001  2.65772452591243e-001
8.00468915751380e-001  2.69455209701050e-001
8.20240497970440e-001  2.73294299775306e-001
8.40500438270310e-001  2.77290819020425e-001
8.61260799095590e-001  2.81444696136306e-001
8.82533940833250e-001  2.85754454659007e-001
9.04332529171830e-001  2.90216946205948e-001
9.26669542642370e-001  2.94827054236463e-001
9.49558280345640e-001  2.99577369057794e-001
9.73012369870180e-001  3.04457836329876e-001
9.97045775405970e-001  3.09455383325285e-001
1.02167280605850e+000  3.14553529752958e-001
1.04690812436810e+000  3.19731993110578e-001
1.07276675504000e+000  3.24966302314263e-001
1.09926409388950e+000  3.30227437740908e-001
1.12641591700860e+000  3.35481520706250e-001
1.15423839015870e+000  3.40689580586617e-001
1.18274807839560e+000  3.45807432929592e-001
1.21196195593200e+000  3.50785706475694e-001
1.24189741624350e+000  3.55570060319120e-001
1.27257228242470e+000  3.60101633554325e-001
1.30400481780060e+000  3.64317767580675e-001
1.33621373680030e+000  3.68153034530860e-001
1.36921821609930e+000  3.71540592792834e-001
1.40303790603690e+000  3.74413871209880e-001
1.43769294231600e+000  3.76708556568778e-001
1.47320395799120e+000  3.78364824423089e-001
1.50959209575360e+000  3.79329712159858e-001
1.54687902051870e+000  3.79559487823245e-001
1.58508693232550e+000  3.79021822356680e-001
1.62423857955400e+000  3.77697531919321e-001
1.66435727246900e+000  3.75581627393035e-001
1.70546689709900e+000  3.72683397731357e-001
1.74759192945730e+000  3.69025270720723e-001
1.79075745011490e+000  3.64640248121879e-001
1.83498915913270e+000  3.59567966160810e-001
1.88031339136330e+000  3.53850580196653e-001
1.92675713213000e+000  3.47530916140613e-001
1.97434803329360e+000  3.40652741660332e-001
2.02311442971590e+000  3.33260494708774e-001
2.07308535612990e+000  3.25399070057403e-001
2.12429056442630e+000  3.17113644272453e-001
2.17676054136770e+000  3.08449483853292e-001
2.23052652673940e+000  2.99451750323477e-001
2.28562053194990e+000  2.90165303022692e-001
2.34207535908910e+000  2.80634501827409e-001
2.39992462045860e+000  2.70903012099290e-001
2.45920275858390e+000  2.61013614101088e-001
2.51994506672090e+000  2.51008019015637e-001
2.58218770986890e+000  2.40926693552350e-001
2.64596774630270e+000  2.30808694938409e-001
2.71132314963640e+000  2.20691517878418e-001
2.77829283143240e+000  2.10610954835182e-001
2.84691666436880e+000  2.00600970743529e-001
2.91723550597870e+000  1.90693593025260e-001
2.98929122297630e+000  1.80918817533071e-001
3.06312671618390e+000  1.71304530819311e-001
3.13878594607360e+000  1.61876448906378e-001
3.21631395894160e+000  1.52658072532077e-001
3.29575691372750e+000  1.43670658750829e-001
3.37716210949650e+000  1.34933208135700e-001
3.46057801360110e+000  1.26462467646125e-001
3.54605429053710e+000  1.18272948109645e-001
3.63364183151330e+000  1.10376955677298e-001
3.72339278475170e+000  1.02784636414705e-001
3.81536058653510e+000  9.55040331240676e-002
3.90959999302250e+000  8.85411534383072e-002
4.00616711285010e+000  8.19000481878517e-002
4.10511944053750e+000  7.55828990112561e-002
4.20651589071880e+000  6.95901141609235e-002
4.31041683321960e+000  6.39204314434625e-002
4.41688412900010e+000  5.85710272289835e-002
4.52598116698640e+000  5.35376304643510e-002
4.63777290181100e+000  4.88146406307878e-002
4.75232589248570e+000  4.43952485966060e-002
4.86970834203010e+000  4.02715593306097e-002
4.98999013807820e+000  3.64347154612895e-002
5.11324289448880e+000  3.28750206914991e-002
5.23953999398260e+000  2.95820621085624e-002
5.36895663183400e+000  2.65448304659274e-002
5.50156986064030e+000  2.37518375553358e-002
5.63745863619810e+000  2.11912298379926e-002
5.77670386451220e+000  1.88508975601306e-002
5.91938844996570e+000  1.67185786421441e-002
6.06559734467980e+000  1.47819567013767e-002
6.21541759909340e+000  1.30287526459142e-002
6.36893841379100e+000  1.14468093598246e-002
6.52625119261170e+000  1.00241690881903e-002
6.68744959706920e+000  8.74914322190136e-003
6.85262960211680e+000  7.61037427616434e-003
7.02188955328910e+000  6.59688995163648e-003
7.19533022525530e+000  5.69814926145996e-003
7.37305488181910e+000  4.90408079973290e-003
7.55516933740000e+000  4.20511331555611e-003
7.74178202003380e+000  3.59219884029021e-003
7.93300403592860e+000  3.05682869267297e-003
8.12894923561610e+000  2.59104275576666e-003
8.32973428173580e+000  2.18743248028700e-003
8.53547871849470e+000  1.83913811984718e-003
8.74630504284150e+000  1.53984074440314e-003
8.96233877739970e+000  1.28374960830494e-003
9.18370854520140e+000  1.06558546866830e-003
9.41054614626790e+000  8.80560458348280e-004
9.64298663608070e+000  7.24355115934825e-004
9.88116840599190e+000  5.93093163413847e-004
1.01252332656200e+001  4.83314601195605e-004
1.03753265272810e+001  3.91947661020844e-004
1.06315970925050e+001  3.16280120902749e-004
1.08941975406890e+001  2.53930443956127e-004
1.11632842199440e+001  2.02819156004626e-004
1.14390173401770e+001  1.61140826589819e-004
1.17215610684790e+001  1.27336965785725e-004
1.20110836268710e+001  1.00070096373146e-004
1.23077573924550e+001  7.81992086947426e-005
1.26117590000480e+001  6.07567550356293e-005
1.29232694473490e+001  4.69272926568326e-005
1.32424742026990e+001  3.60278404901027e-005
1.35695633155060e+001  2.74899746458871e-005
1.39047315293990e+001  2.08436527704262e-005
1.42481783981750e+001  1.57027272059794e-005
1.46001084046100e+001  1.17520819761231e-005
1.49607310822040e+001  8.73630878749778e-006
1.53302611399340e+001  6.44982231707853e-006
1.57089185900900e+001  4.72830472453422e-006
1.60969288792660e+001  3.44136318075078e-006
1.64945230225830e+001  2.48628175401825e-006
1.69019377412410e+001  1.78274971910958e-006
1.73194156034500e+001  1.26845170666537e-006
1.77472051688550e+001  8.95410549408679e-007
1.81855611365260e+001  6.26980688543611e-007
1.86347444965980e+001  4.35398096690310e-007
1.90950226856640e+001  2.99801420610694e-007
1.95666697460000e+001  2.04648072410748e-007
2.00499664887260e+001  1.38457987453065e-007
2.05452006609980e+001  9.28264682169553e-008
2.10526671173240e+001  6.16557529404232e-008
2.15726679951220e+001  4.05625488502467e-008
2.21055128946020e+001  2.64256647993685e-008
2.26515190630980e+001  1.70440229245472e-008
2.32110115839570e+001  1.08807149965118e-008
2.37843235700810e+001  6.87341628904745e-009
2.43717963622620e+001  4.29541912475851e-009
2.49737797324090e+001  2.65485559602441e-009
2.55906320918000e+001  1.62240917297513e-009
2.62227207044670e+001  9.80037086300819e-010
2.68704219058680e+001  5.85008919798694e-010
2.75341213269430e+001  3.44978640349657e-010
2.82142141237180e+001  2.00909296645163e-010
2.89111052125740e+001  1.15518317083927e-010
2.96252095113250e+001  6.55548314426567e-011
3.03569521862540e+001  3.67043841146852e-011
3.11067689052550e+001  2.02696296215334e-011
3.18751060972150e+001  1.10367268790358e-011
3.26624212178160e+001  5.92308217705350e-012
3.34691830218960e+001  3.13191329051156e-012
3.42958718425370e+001  1.63103583972528e-012
3.51429798770470e+001  8.36261319936068e-013
3.60110114800100e+001  4.21962322146881e-013
3.69004834635670e+001  2.09450925800371e-013
3.78119254051170e+001  1.02231996838888e-013
3.87458799626230e+001  4.90457553181185e-014
3.97029031977000e+001  2.31171875896211e-014
4.06835649066830e+001  1.07001866934886e-014
4.16884489598780e+001  4.86147928379279e-015
4.27181536491870e+001  2.16700338625515e-015
4.37732920443220e+001  9.47207330211374e-016
4.48544923578170e+001  4.05798584200605e-016
4.59623983190550e+001  1.70252933237930e-016
4.70976695575360e+001  6.98914179983901e-017
4.82609819956070e+001  0.00000000000000e+000
4.94530282508980e+001  0.00000000000000e+000
5.06745180486950e+001  0.00000000000000e+000
5.19261786444980e+001  0.00000000000000e+000
5.32087552570170e+001  0.00000000000000e+000
5.45230115118660e+001  0.00000000000000e+000
5.58697298962090e+001  0.00000000000000e+000
5.72497122246450e+001  0.00000000000000e+000
5.86637801165940e+001  0.00000000000000e+000
6.01127754854740e+001  0.00000000000000e+000
6.15975610399650e+001  0.00000000000000e+000
6.31190207976520e+001  0.00000000000000e+000
6.46780606113540e+001  0.00000000000000e+000
6.62756087084540e+001  0.00000000000000e+000
6.79126162435530e+001  0.00000000000000e+000
6.95900578647690e+001  0.00000000000000e+000
7.13089322940290e+001  0.00000000000000e+000
7.30702629216910e+001  0.00000000000000e+000
7.48750984158570e+001  0.00000000000000e+000
7.67245133467290e+001  0.00000000000000e+000
7.86196088263930e+001  0.00000000000000e+000
