4.46428571428570e-04 2.35622733741070e-01
4.57455357142860e-04 2.35622640280030e-01
4.68754504464290e-04 2.35622549309310e-01
4.80332740724550e-04 2.35622460780770e-01
4.92196959420450e-04 2.35622374648020e-01
5.04354224318140e-04 2.35622290866390e-01
5.16811773658790e-04 2.35622209392970e-01
5.29577024468170e-04 2.35622130186540e-01
5.42657576972530e-04 2.35622053207630e-01
5.56061219123750e-04 2.35621978418460e-01
5.69795931236110e-04 2.35621905782960e-01
5.83869890737640e-04 2.35621835266760e-01
5.98291477038860e-04 2.35621766837210e-01
6.13069276521720e-04 2.35621700463340e-01
6.28212087651800e-04 2.35621636115940e-01
6.43728926216800e-04 2.35621573767480e-01
6.59629030694360e-04 2.35621513392170e-01
6.75921867752510e-04 2.35621454965970e-01
6.92617137886000e-04 2.35621398466600e-01
7.09724781191780e-04 2.35621343873530e-01
7.27254983287220e-04 2.35621291168040e-01
7.45218181374410e-04 2.35621240333210e-01
7.63625070454360e-04 2.35621191353980e-01
7.82486609694580e-04 2.35621144217130e-01
8.01814028954040e-04 2.35621098911350e-01
8.21618835469200e-04 2.35621055427240e-01
8.41912820705290e-04 2.35621013757380e-01
8.62708067376710e-04 2.35620973896360e-01
8.84016956640920e-04 2.35620935840780e-01
9.05852175469950e-04 2.35620899589390e-01
9.28226724204060e-04 2.35620865143020e-01
9.51153924291900e-04 2.35620832504760e-01
9.74647426221910e-04 2.35620801679890e-01
9.98721217649590e-04 2.35620772676070e-01
1.02338963172550e-03 2.35620745503290e-01
1.04866735562920e-03 2.35620720174040e-01
1.07456943931320e-03 2.35620696703300e-01
1.10111130446420e-03 2.35620675108690e-01
1.12830875368450e-03 2.35620655410510e-01
1.15617797990050e-03 2.35620637631850e-01
1.18473557600400e-03 2.35620621798690e-01
1.21399854473130e-03 2.35620607939990e-01
1.24398430878620e-03 2.35620596087810e-01
1.27471072121320e-03 2.35620586277420e-01
1.30619607602720e-03 2.35620578547420e-01
1.33845911910510e-03 2.35620572939860e-01
1.37151905934700e-03 2.35620569500400e-01
1.40539558011280e-03 2.35620568278440e-01
1.44010885094160e-03 2.35620569327280e-01
1.47567953955990e-03 2.35620572704240e-01
1.51212882418700e-03 2.35620578470900e-01
1.54947840614440e-03 2.35620586693220e-01
1.58775052277620e-03 2.35620597441750e-01
1.62696796068880e-03 2.35620610791830e-01
1.66715406931780e-03 2.35620626823800e-01
1.70833277482990e-03 2.35620645623200e-01
1.75052859436820e-03 2.35620667281030e-01
1.79376665064910e-03 2.35620691893980e-01
1.83807268692010e-03 2.35620719564690e-01
1.88347308228710e-03 2.35620750402000e-01
1.92999486741960e-03 2.35620784521290e-01
1.97766574064480e-03 2.35620822044690e-01
2.02651408443880e-03 2.35620863101510e-01
2.07656898232440e-03 2.35620907828450e-01
2.12786023618780e-03 2.35620956370050e-01
2.18041838402160e-03 2.35621008878990e-01
2.23427471810700e-03 2.35621065516510e-01
2.28946130364420e-03 2.35621126452790e-01
2.34601099784420e-03 2.35621191867410e-01
2.40395746949100e-03 2.35621261949750e-01
2.46333521898740e-03 2.35621336899520e-01
2.52417959889640e-03 2.35621416927190e-01
2.58652683498910e-03 2.35621502254560e-01
2.65041404781340e-03 2.35621593115290e-01
2.71587927479440e-03 2.35621689755450e-01
2.78296149288180e-03 2.35621792434160e-01
2.85170064175600e-03 2.35621901424190e-01
2.92213764760730e-03 2.35622017012660e-01
2.99431444750320e-03 2.35622139501710e-01
3.06827401435660e-03 2.35622269209250e-01
3.14406038251120e-03 2.35622406469690e-01
3.22171867395920e-03 2.35622551634830e-01
3.30129512520600e-03 2.35622705074640e-01
3.38283711479860e-03 2.35622867178170e-01
3.46639319153410e-03 2.35623038354510e-01
3.55201310336500e-03 2.35623219033730e-01
3.63974782701810e-03 2.35623409667980e-01
3.72964959834550e-03 2.35623610732520e-01
3.82177194342460e-03 2.35623822726860e-01
3.91616971042720e-03 2.35624046176000e-01
4.01289910227470e-03 2.35624281631650e-01
4.11201771010090e-03 2.35624529673570e-01
4.21358454754040e-03 2.35624790910930e-01
4.31766008586470e-03 2.35625065983790e-01
4.42430628998550e-03 2.35625355564630e-01
4.53358665534820e-03 2.35625660359920e-01
4.64556624573530e-03 2.35625981111840e-01
4.76031173200490e-03 2.35626318600010e-01
4.87789143178540e-03 2.35626673643380e-01
4.99837535015050e-03 2.35627047102160e-01
5.12183522129930e-03 2.35627439879850e-01
5.24834455126540e-03 2.35627852925400e-01
5.37797866168160e-03 2.35628287235480e-01
5.51081473462510e-03 2.35628743856780e-01
5.64693185857040e-03 2.35629223888550e-01
5.78641107547710e-03 2.35629728485170e-01
5.92933542904140e-03 2.35630258858890e-01
6.07579001413870e-03 2.35630816282700e-01
6.22586202748790e-03 2.35631402093310e-01
6.37964081956690e-03 2.35632017694330e-01
6.53721794781020e-03 2.35632664559560e-01
6.69868723112110e-03 2.35633344236490e-01
6.86414480572980e-03 2.35634058349890e-01
7.03368918243130e-03 2.35634808605690e-01
7.20742130523730e-03 2.35635596794950e-01
7.38544461147670e-03 2.35636424798070e-01
7.56786509338020e-03 2.35637294589230e-01
7.75479136118670e-03 2.35638208240950e-01
7.94633470780800e-03 2.35639167929010e-01
8.14260917509080e-03 2.35640175937490e-01
8.34373162171560e-03 2.35641234664140e-01
8.54982179277190e-03 2.35642346625950e-01
8.76100239105340e-03 2.35643514465020e-01
8.97739915011240e-03 2.35644740954690e-01
9.19914090912020e-03 2.35646029006040e-01
9.42635968957550e-03 2.35647381674590e-01
9.65919077390800e-03 2.35648802167420e-01
9.89777278602350e-03 2.35650293850570e-01
1.01422477738380e-02 2.35651860256830e-01
1.03927612938520e-02 2.35653505093870e-01
1.06494624978100e-02 2.35655232252820e-01
1.09125042215060e-02 2.35657045817190e-01
1.11820430757770e-02 2.35658950072240e-01
1.14582395397490e-02 2.35660949514770e-01
1.17412580563810e-02 2.35663048863470e-01
1.20312671303730e-02 2.35665253069590e-01
1.23284394284940e-02 2.35667567328290e-01
1.26329518823770e-02 2.35669997090370e-01
1.29449857938720e-02 2.35672548074610e-01
1.32647269429810e-02 2.35675226280740e-01
1.35923656984720e-02 2.35678038002890e-01
1.39280971312250e-02 2.35680989843740e-01
1.42721211303660e-02 2.35684088729280e-01
1.46246425222860e-02 2.35687341924300e-01
1.49858711925860e-02 2.35690757048460e-01
1.53560222110430e-02 2.35694342093240e-01
1.57353159596560e-02 2.35698105439520e-01
1.61239782638600e-02 2.35702055875990e-01
1.65222405269770e-02 2.35706202618380e-01
1.69303398679930e-02 2.35710555329520e-01
1.73485192627330e-02 2.35715124140280e-01
1.77770276885220e-02 2.35719919671380e-01
1.82161202724290e-02 2.35724953056180e-01
1.86660584431580e-02 2.35730235964390e-01
1.91271100867040e-02 2.35735780626790e-01
1.95995497058450e-02 2.35741599860960e-01
2.00836585835800e-02 2.35747707098080e-01
2.05797249505940e-02 2.35754116410790e-01
2.10880441568740e-02 2.35760842542150e-01
2.16089188475490e-02 2.35767900935750e-01
2.21426591430830e-02 2.35775307766980e-01
2.26895828239170e-02 2.35783079975400e-01
2.32500155196680e-02 2.35791235298460e-01
2.38242909030040e-02 2.35799792306250e-01
2.44127508883080e-02 2.35808770437610e-01
2.50157458352490e-02 2.35818190037430e-01
2.56336347573800e-02 2.35828072395150e-01
2.62667855358870e-02 2.35838439784550e-01
2.69155751386230e-02 2.35849315504720e-01
2.75803898445470e-02 2.35860723922300e-01
2.82616254737080e-02 2.35872690514780e-01
2.89596876229080e-02 2.35885241915100e-01
2.96749919071940e-02 2.35898405957230e-01
3.04079642073020e-02 2.35912211722840e-01
3.11590409232220e-02 2.35926689588920e-01
3.19286692340260e-02 2.35941871276290e-01
3.27173073641060e-02 2.35957789898810e-01
3.35254248560000e-02 2.35974480013320e-01
3.43535028499430e-02 2.35991977669940e-01
3.52020343703360e-02 2.36010320462770e-01
3.60715246192840e-02 2.36029547580540e-01
3.69624912773800e-02 2.36049699857250e-01
3.78754648119310e-02 2.36070819822180e-01
3.88109887927860e-02 2.36092951749250e-01
3.97696202159680e-02 2.36116141705200e-01
4.07519298353020e-02 2.36140437596120e-01
4.17585025022340e-02 2.36165889212000e-01
4.27899375140390e-02 2.36192548268600e-01
4.38468489706360e-02 2.36220468446130e-01
4.49298661402110e-02 2.36249705423910e-01
4.60396338338740e-02 2.36280316910400e-01
4.71768127895710e-02 2.36312362667430e-01
4.83420800654730e-02 2.36345904527960e-01
4.95361294430900e-02 2.36381006405940e-01
5.07596718403350e-02 2.36417734297150e-01
5.20134357347910e-02 2.36456156269610e-01
5.32981675974400e-02 2.36496342441930e-01
5.46146323370970e-02 2.36538364947750e-01
5.59636137558230e-02 2.36582297884480e-01
5.73459150155920e-02 2.36628217243910e-01
5.87623591164770e-02 2.36676200822420e-01
6.02137893866540e-02 2.36726328107860e-01
6.17010699845050e-02 2.36778680140180e-01
6.32250864131220e-02 2.36833339342380e-01
6.47867460475260e-02 2.36890389317900e-01
6.63869786749000e-02 2.36949914610450e-01
6.80267370481700e-02 2.37012000421410e-01
6.97069974532600e-02 2.37076732279780e-01
7.14287602903550e-02 2.37144195658890e-01
7.31930506695270e-02 2.37214475533470e-01
7.50009190210640e-02 2.37287655870190e-01
7.68534417208850e-02 2.37363819043700e-01
7.87517217313900e-02 2.37443045169680e-01
8.06968892581560e-02 2.37525411345310e-01
8.26901024228320e-02 2.37610990786560e-01
8.47325479526760e-02 2.37699851850840e-01
8.68254418871070e-02 2.37792056931820e-01
8.89700303017190e-02 2.37887661212500e-01
9.11675900501710e-02 2.37986711260690e-01
9.34194295244100e-02 2.38089243449490e-01
9.57268894336630e-02 2.38195282183920e-01
9.80913436026750e-02 2.38304837912340e-01
1.00514199789660e-01 2.38417904899620e-01
1.02996900524470e-01 2.38534458736390e-01
1.05540923967420e-01 2.38654453556280e-01
1.08147784789420e-01 2.38777818929960e-01
1.10819035073710e-01 2.38904456402000e-01
1.13556265240030e-01 2.39034235632910e-01
1.16361104991460e-01 2.39166990104940e-01
1.19235224284750e-01 2.39302512346540e-01
1.22180334324590e-01 2.39440548625160e-01
1.25198188582400e-01 2.39580793053980e-01
1.28290583840390e-01 2.39722881052110e-01
1.31459361261250e-01 2.39866382092450e-01
1.34706407484400e-01 2.40010791664640e-01
1.38033655749260e-01 2.40155522373790e-01
1.41443087046270e-01 2.40299894087920e-01
1.44936731296310e-01 2.40443123038900e-01
1.48516668559330e-01 2.40584309772560e-01
1.52185030272750e-01 2.40722425833760e-01
1.55944000520480e-01 2.40856299061780e-01
1.59795817333340e-01 2.40984597359610e-01
1.63742774021470e-01 2.41105810788340e-01
1.67787220539800e-01 2.41218231824000e-01
1.71931564887140e-01 2.41319933599950e-01
1.76178274539850e-01 2.41408745941630e-01
1.80529877920980e-01 2.41482228983590e-01
1.84988965905630e-01 2.41537644140300e-01
1.89558193363500e-01 2.41571922182360e-01
1.94240280739580e-01 2.41581628148630e-01
1.99038015673850e-01 2.41562922802030e-01
2.03954254660990e-01 2.41511520312530e-01
2.08991924751120e-01 2.41422641825210e-01
2.14154025292470e-01 2.41290964543820e-01
2.19443629717190e-01 2.41110565931610e-01
2.24863887371210e-01 2.40874862600730e-01
2.30418025389280e-01 2.40576543429880e-01
