    4.6391419614E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00   -2.3985817104E+00    0.0000000000E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    4.5456721154E+00    0.0000000000E+00
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    3.28300475435E-01
